Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:20.40, 33573,  2636,
9:20.60, 33563,  2333,
9:20.80, 33566,  1625,
9:21.00, 33585,  2058,
9:21.20, 33585,  2309,
9:21.40, 33633,  2265,
9:21.60, 33657,  2155,
9:21.80, 33672,  2066,
9:22.00, 33676,  2058,
9:22.20, 33676,  1902,
9:22.40, 33652,  2347,
9:22.60, 33652,  2255,
9:22.80, 33658,  1820,
9:23.00, 33670,  2005,
9:23.20, 33678,  1887,
9:23.40, 33678,  2348,
9:23.60, 33680,  1741,
9:23.80, 33677,  1523,
9:24.00, 33666,  2566,
9:24.20, 33651,  2225,
9:24.40, 33651,  2502,
9:24.60, 33634,  2069,
9:24.80, 33615,  1484,
9:25.00, 33591,  2385,
9:25.20, 33550,  1071,
9:25.40, 33550,   886,
9:25.60, 33499,  2156,
9:25.80, 33449,  3982,
9:26.00, 33377,  3900,
9:26.20, 33297,  3006,
9:26.40, 33236,  2191,
9:26.60, 33236,  1211,
9:26.80, 33188,  1071,
9:27.00, 33184,  2386,
9:27.20, 33217,  2406,
9:27.40, 33262,  2408,
9:27.60, 33262,  1820,
9:27.80, 33352,  3120,
9:28.00, 33484,  3584,
9:28.20, 33632,  3135,
9:28.40, 33799,  2262,
9:28.60, 33961,    21,
9:28.80, 33961,  1600,
9:29.00, 34094,  1836,
9:29.20, 34206,  2021,
9:29.40, 34292,  2509,
9:29.60, 34339,  2190,
9:29.80, 34339,  1646,
9:30.00, 34369,  2294,
9:30.20, 34420,  2086,
9:30.40, 34484,   974,
9:30.60, 34553,  2999,
9:30.80, 34553,  1808,
9:31.00, 34618,   319,
9:31.20, 34670,  2134,
9:31.40, 34713,  2400,
9:31.60, 34752,  1848,
9:31.80, 34791,  2222,
9:32.00, 34791,  1827,
9:32.20, 34818,  1755,
9:32.40, 34831,  2384,
9:32.60, 34847,  1770,
9:32.80, 34878,  1238,
9:33.00, 34878,   782,
9:33.20, 34932,   909,
9:33.40, 35004,   830,
9:33.60, 35071,    40,
9:33.80, 35100,   544,
9:34.00, 35065,  1664,
9:34.20, 35065,  2215,
9:34.40, 34979,  2559,
9:34.60, 34859,  3982,
9:34.80, 34752,  3472,
9:35.00, 34689,  2764,
9:35.20, 34689,    25,
9:35.40, 34663,   947,
9:35.60, 34661,  1687,
9:35.80, 34665,  3476,
9:36.00, 34670,  1584,
9:36.20, 34677,  1198,
9:36.40, 34677,  1741,
9:36.60, 34681,   686,
9:36.80, 34684,  2638,
9:37.00, 34713,  2574,
9:37.20, 34775,  2832,
9:37.40, 34775,  2266,
9:37.60, 34838,  1799,
9:37.80, 34897,  1909,
9:38.00, 34930,  1999,
9:38.20, 34942,  2047,
9:38.40, 34942,  1720,
9:38.60, 34967,  2100,
9:38.80, 35010,  2004,
9:39.00, 35058,  1074,
9:39.20, 35092,  2277,
9:39.40, 35106,  1409,
9:39.60, 35106,  2456,
9:39.80, 35103,  1795,
9:40.00, 35087,  2250,
9:40.20, 35062,  2045,
9:40.40, 35035,  2296,
9:40.60, 35035,  2263,
9:40.80, 35003,  2069,
9:41.00, 34946,  1990,
9:41.20, 34874,  2252,
9:41.40, 34789,  1969,
9:41.60, 34701,  2140,
9:41.80, 34701,  2205,
9:42.00, 34634,  2064,
9:42.20, 34582,  2050,
9:42.40, 34542,  2271,
9:42.60, 34512,  2052,
9:42.80, 34512,  2112,
9:43.00, 34484,  2407,
9:43.20, 34462,  2102,
9:43.40, 34470,  2218,
9:43.60, 34501,  2502,
9:43.80, 34501,  2209,
9:44.00, 34557,  2232,
9:44.20, 34621,  2348,
9:44.40, 34669,  2184,
9:44.60, 34698,  2179,
9:44.80, 34712,  2436,
9:45.00, 34712,  2308,
9:45.20, 34707,  2231,
9:45.40, 34690,  2399,
9:45.60, 34672,  2252,
9:45.80, 34658,  2166,
9:46.00, 34658,  2300,
9:46.20, 34658,  2031,
9:46.40, 34670,  2125,
9:46.60, 34680,  2196,
9:46.80, 34686,  2085,
9:47.00, 34687,  1717,
9:47.20, 34687,  1436,
9:47.40, 34685,  2753,
9:47.60, 34682,  2342,
9:47.80, 34679,  2209,
9:48.00, 34676,  2466,
9:48.20, 34676,  2152,
9:48.40, 34674,  2145,
9:48.60, 34661,  2280,
9:48.80, 34631,  2134,
9:49.00, 34602,  2077,
9:49.20, 34571,  1791,
9:49.40, 34571,  2434,
9:49.60, 34549,  2100,
9:49.80, 34543,  2114,
9:50.00, 34535,  2417,
9:50.20, 34501,  2124,
9:50.40, 34501,  2051,
9:50.60, 34452,  2314,
9:50.80, 34393,  2065,
9:51.00, 34334,  2262,
9:51.20, 34296,  2173,
9:51.40, 34296,  2259,
9:51.60, 34270,  2029,
9:51.80, 34236,  1272,
9:52.00, 34205,  2538,
9:52.20, 34180,  2040,
9:52.40, 34164,  2114,
9:52.60, 34164,  2306,
9:52.80, 34171,  2179,
9:53.00, 34185,  2083,
9:53.20, 34199,  2211,
9:53.40, 34213,  2164,
9:53.60, 34213,  1969,
9:53.80, 34223,  2085,
9:54.00, 34228,  2384,
9:54.20, 34227,  2090,
9:54.40, 34212,  2269,
9:54.60, 34192,  2260,
9:54.80, 34192,  2072,
9:55.00, 34171,  1705,
9:55.20, 34154,  1167,
9:55.40, 34148,  2183,
9:55.60, 34146,  2852,
9:55.80, 34146,  2041,
9:56.00, 34145,  2270,
9:56.20, 34144,  2240,
9:56.40, 34142,  1791,
9:56.60, 34139,  1703,
9:56.80, 34139,  2509,
9:57.00, 34135,  2136,
9:57.20, 34131,  1940,
9:57.40, 34129,  2439,
9:57.60, 34123,  2025,
9:57.80, 34114,  2255,
9:58.00, 34114,  2351,
9:58.20, 34102,  2489,
9:58.40, 34091,  2144,
9:58.60, 34084,  2667,
9:58.80, 34083,  2728,
9:59.00, 34083,  2174,
9:59.20, 34082,  2249,
9:59.40, 34081,  2331,
9:59.60, 34077,  2067,
9:59.80, 34071,  1943,
10:00.00, 34065,  2042,
,,,
