Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:19.60, 16579,  1767,
9:19.80, 16579,  1803,
9:20.00, 16216,  1514,
9:20.20, 15809,  2078,
9:20.40, 15523,  1983,
9:20.60, 15439,  2809,
9:20.80, 15439,  1898,
9:21.00, 15554,  2149,
9:21.20, 15715,  1435,
9:21.40, 15843,  1854,
9:21.60, 15943,  1780,
9:21.80, 16014,  1786,
9:22.00, 16014,  2362,
9:22.20, 16094,  2371,
9:22.40, 16208,  2813,
9:22.60, 16313,  1737,
9:22.80, 16439,  1993,
9:23.00, 16439,  1557,
9:23.20, 16558,  1963,
9:23.40, 16642,  1717,
9:23.60, 16699,  1893,
9:23.80, 16740,  1793,
9:24.00, 16740,  1713,
9:24.20, 16767,  1386,
9:24.40, 16781,   861,
9:24.60, 16767,  1990,
9:24.80, 16680,  1127,
9:25.00, 16543,  1836,
9:25.20, 16543,  1582,
9:25.40, 16347,  1817,
9:25.60, 16132,  1519,
9:25.80, 15975,  1785,
9:26.00, 15891,  1772,
9:26.20, 15891,  1761,
9:26.40, 15876,  2766,
9:26.60, 15903,  2739,
9:26.80, 15950,  2675,
9:27.00, 15998,  1588,
9:27.20, 16075,  2257,
9:27.40, 16075,  1677,
9:27.60, 16182,  2254,
9:27.80, 16299,  1630,
9:28.00, 16411,  1849,
9:28.20, 16501,  2553,
9:28.40, 16501,  1822,
9:28.60, 16574,  2287,
9:28.80, 16642,  1930,
9:29.00, 16705,  2531,
9:29.20, 16765,  1288,
9:29.40, 16765,  2096,
9:29.60, 16820,  2770,
9:29.80, 16873,  2268,
9:30.00, 16922,  2196,
9:30.20, 16945,  1186,
9:30.40, 16933,  2073,
9:30.60, 16933,  1668,
9:30.80, 16888,  2392,
9:31.00, 16851,  1909,
9:31.20, 16890,  1899,
9:31.40, 17030,  2063,
9:31.60, 17030,  1977,
9:31.80, 17219,  2099,
9:32.00, 17390,  2053,
9:32.20, 17498,  2206,
9:32.40, 17533,  2177,
9:32.60, 17537,  2252,
9:32.80, 17537,  2091,
9:33.00, 17543,  2235,
9:33.20, 17545,  2269,
9:33.40, 17627,  2255,
9:33.60, 17728,  2522,
9:33.80, 17728,  2196,
9:34.00, 17795,  2295,
9:34.20, 17831,  2521,
9:34.40, 17768,  2575,
9:34.60, 17679,  2069,
9:34.80, 17624,  2339,
9:35.00, 17624,  2495,
9:35.20, 17602,  2286,
9:35.40, 17596,  2479,
9:35.60, 17597,  2003,
9:35.80, 17604,  2317,
9:36.00, 17604,  1403,
9:36.20, 17618,  2479,
9:36.40, 17555,  1741,
9:36.60, 17429,  2049,
9:36.80, 17249,  2043,
9:37.00, 17249,  2152,
9:37.20, 17036,  1895,
9:37.40, 16887,  1988,
9:37.60, 16807,  2188,
9:37.80, 16761,  2198,
9:38.00, 16730,  2373,
9:38.20, 16730,  2140,
9:38.40, 16713,  1885,
9:38.60, 16686,  2066,
9:38.80, 16661,  2033,
9:39.00, 16619,  2030,
9:39.20, 16619,  1979,
9:39.40, 16545,  2211,
9:39.60, 16454,  2243,
9:39.80, 16355,  2075,
9:40.00, 16278,  1807,
9:40.20, 16234,  3201,
9:40.40, 16234,  3001,
9:40.60, 16231,  2683,
9:40.80, 16271,  1891,
9:41.00, 16321,  1914,
9:41.20, 16349,  2074,
9:41.40, 16349,  1646,
9:41.60, 16346,  2199,
9:41.80, 16370,  1899,
9:42.00, 16478,  2584,
9:42.20, 16631,  2428,
9:42.40, 16631,  2303,
9:42.60, 16846,  2293,
9:42.80, 17043,  2173,
9:43.00, 17172,  2310,
9:43.20, 17286,  1843,
9:43.40, 17360,  2414,
9:43.60, 17360,  2000,
9:43.80, 17414,  2549,
9:44.00, 17462,  2045,
9:44.20, 17504,  2281,
9:44.40, 17537,  2627,
9:44.60, 17537,  2537,
9:44.80, 17569,  2412,
9:45.00, 17591,  1744,
9:45.20, 17605,  2314,
9:45.40, 17611,  1735,
9:45.60, 17616,  2703,
9:45.80, 17616,  1530,
9:46.00, 17633,  2192,
9:46.20, 17569,  1694,
9:46.40, 17379,  2197,
9:46.60, 17076,  1922,
9:46.80, 17076,  2027,
9:47.00, 16693,  2246,
9:47.20, 16380,  1742,
9:47.40, 16268,  2329,
9:47.60, 16303,  1781,
9:47.80, 16411,  2365,
9:48.00, 16411,  1912,
9:48.20, 16543,  1753,
9:48.40, 16609,  2009,
9:48.60, 16637,  1810,
9:48.80, 16660,  2026,
9:49.00, 16660,  1780,
9:49.20, 16680,  2157,
9:49.40, 16697,  1814,
9:49.60, 16711,  2594,
9:49.80, 16725,  1877,
9:50.00, 16725,  1633,
9:50.20, 16737,  1715,
9:50.40, 16747,  1665,
9:50.60, 16755,  1859,
9:50.80, 16760,  1653,
9:51.00, 16760,  1932,
9:51.20, 16760,  1736,
9:51.40, 16750,  2068,
9:51.60, 16747,  1885,
9:51.80, 16702,  1785,
9:52.00, 16615,  2338,
9:52.20, 16615,  1681,
9:52.40, 16490,  1945,
9:52.60, 16333,  1593,
9:52.80, 16213,  1810,
9:53.00, 16139,  1498,
9:53.20, 16115,  1640,
9:53.40, 16115,  1624,
9:53.60, 16115,  1709,
9:53.80, 16130,  1823,
9:54.00, 16156,  1757,
9:54.20, 16197,  1769,
9:54.40, 16197,  1865,
9:54.60, 16250,  2054,
9:54.80, 16303,  1989,
9:55.00, 16361,  2619,
9:55.20, 16428,  2001,
9:55.40, 16516,  2127,
9:55.60, 16516,  1810,
9:55.80, 16617,  2148,
9:56.00, 16711,   823,
9:56.20, 16783,  1726,
9:56.40, 16829,  1612,
9:56.60, 16829,  1519,
9:56.80, 16886,  1816,
9:57.00, 16969,  1739,
9:57.20, 17088,  2229,
9:57.40, 17252,  2105,
9:57.60, 17252,  2075,
9:57.80, 17405,  1856,
9:58.00, 17517,  2358,
9:58.20, 17590,  1902,
9:58.40, 17613,  1732,
9:58.60, 17617,  2092,
9:58.80, 17617,  1736,
9:59.00, 17627,  2239,
9:59.20, 17637,  1785,
9:59.40, 17646,  2056,
9:59.60, 17653,  1833,
9:59.80, 17653,  1918,
10:00.00, 17656,  2389,
,,,
