Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:23.00, 32097,  2060,
9:23.20, 32097,  1896,
9:23.40, 32084,  2406,
9:23.60, 32070,  1992,
9:23.80, 32057,  2003,
9:24.00, 32042,  2057,
9:24.20, 32042,  1909,
9:24.40, 32026,  2335,
9:24.60, 32012,  1933,
9:24.80, 31999,  2061,
9:25.00, 31988,  2006,
9:25.20, 31976,  1951,
9:25.40, 31976,  2055,
9:25.60, 31965,  1855,
9:25.80, 31951,  1950,
9:26.00, 31934,  2061,
9:26.20, 31920,  1955,
9:26.40, 31920,  2435,
9:26.60, 31909,  1995,
9:26.80, 31904,  2054,
9:27.00, 31898,  1860,
9:27.20, 31890,  2393,
9:27.40, 31878,  1965,
9:27.60, 31878,  1984,
9:27.80, 31863,  1891,
9:28.00, 31850,  2257,
9:28.20, 31838,  1931,
9:28.40, 31827,  2056,
9:28.60, 31827,  2092,
9:28.80, 31815,  1958,
9:29.00, 31802,  2413,
9:29.20, 31788,  2088,
9:29.40, 31774,  2206,
9:29.60, 31759,  1940,
9:29.80, 31759,  2452,
9:30.00, 31744,  2028,
9:30.20, 31731,  2089,
9:30.40, 31719,  2129,
9:30.60, 31708,  2129,
9:30.80, 31708,  1888,
9:31.00, 31697,  1991,
9:31.20, 31686,  2181,
9:31.40, 31673,  1846,
9:31.60, 31658,  2475,
9:31.80, 31658,  1909,
9:32.00, 31643,  2140,
9:32.20, 31628,  2093,
9:32.40, 31613,  2069,
9:32.60, 31598,  2181,
9:32.80, 31583,  2046,
9:33.00, 31583,  2044,
9:33.20, 31569,  1902,
9:33.40, 31555,  2434,
9:33.60, 31543,  1997,
9:33.80, 31529,  2057,
9:34.00, 31529,  2073,
9:34.20, 31515,  2216,
9:34.40, 31501,  1960,
9:34.60, 31486,  2051,
9:34.80, 31471,  2096,
9:35.00, 31456,  2137,
9:35.20, 31456,  2141,
9:35.40, 31443,  2056,
9:35.60, 31431,  2090,
9:35.80, 31420,  2108,
9:36.00, 31410,  2202,
9:36.20, 31410,  2048,
9:36.40, 31402,  2297,
9:36.60, 31396,  1965,
9:36.80, 31391,  2140,
9:37.00, 31386,  1992,
9:37.20, 31386,  2130,
9:37.40, 31381,  1949,
9:37.60, 31374,  2029,
9:37.80, 31365,  2117,
9:38.00, 31356,  2086,
9:38.20, 31346,  2117,
9:38.40, 31346,  1898,
9:38.60, 31337,  2025,
9:38.80, 31327,  1999,
9:39.00, 31316,  2153,
9:39.20, 31305,  1972,
9:39.40, 31305,  2460,
9:39.60, 31294,  1982,
9:39.80, 31283,  2091,
9:40.00, 31272,  2061,
9:40.20, 31262,  3430,
9:40.40, 31253,  2291,
9:40.60, 31253,  1997,
9:40.80, 31244,  2014,
9:41.00, 31235,  2141,
9:41.20, 31225,  2046,
9:41.40, 31216,  2412,
9:41.60, 31216,  1993,
9:41.80, 31208,  2048,
9:42.00, 31200,  2183,
9:42.20, 31191,  1891,
9:42.40, 31180,  2409,
9:42.60, 31165,  2027,
9:42.80, 31165,  2078,
9:43.00, 31148,  2163,
9:43.20, 31131,  1993,
9:43.40, 31116,  2251,
9:43.60, 31097,  2389,
9:43.80, 31097,  2041,
9:44.00, 31033,  2087,
9:44.20, 30929,  2180,
9:44.40, 30779,  1873,
9:44.60, 30603,  1913,
9:44.80, 30440,  1965,
9:45.00, 30440,  1895,
9:45.20, 30264,  2109,
9:45.40, 30090,  1969,
9:45.60, 29926,  2023,
9:45.80, 29798,  1750,
9:46.00, 29798,  1957,
9:46.20, 29746,  1487,
9:46.40, 29772,  1866,
9:46.60, 29827,  1977,
9:46.80, 29890,  1814,
9:47.00, 29890,  2584,
9:47.20, 29943,  1996,
9:47.40, 29962,  1997,
9:47.60, 29986,  2006,
9:47.80, 30010,  2060,
9:48.00, 30026,  1950,
9:48.20, 30026,  1977,
9:48.40, 30051,  2174,
9:48.60, 30062,  2203,
9:48.80, 30051,  2171,
9:49.00, 30030,  2164,
9:49.20, 30030,  2067,
9:49.40, 29996,  2034,
9:49.60, 29966,  2019,
9:49.80, 29952,  2019,
9:50.00, 29945,  2205,
9:50.20, 29945,  1971,
9:50.40, 29945,  2098,
9:50.60, 29946,  3518,
9:50.80, 29945,  2364,
9:51.00, 29940,  2217,
9:51.20, 29925,  2018,
9:51.40, 29925,  2165,
9:51.60, 29906,  2235,
9:51.80, 29880,  1965,
9:52.00, 29856,  1956,
9:52.20, 29823,  2253,
9:52.40, 29823,  2166,
9:52.60, 29787,  2013,
9:52.80, 29750,  2046,
9:53.00, 29721,  2189,
9:53.20, 29734,  1967,
9:53.40, 29771,  2496,
9:53.60, 29771,  1946,
9:53.80, 29840,  2142,
9:54.00, 29927,  2031,
9:54.20, 30000,  2318,
9:54.40, 30062,  2022,
9:54.60, 30062,  1969,
9:54.80, 30102,  2038,
9:55.00, 30126,  2088,
9:55.20, 30145,  1951,
9:55.40, 30169,  2018,
9:55.60, 30194,  2074,
9:55.80, 30194,  2035,
9:56.00, 30214,  1942,
9:56.20, 30230,  2403,
9:56.40, 30250,  2143,
9:56.60, 30274,  2246,
9:56.80, 30274,  2206,
9:57.00, 30288,  2276,
9:57.20, 30291,  2043,
9:57.40, 30278,  2155,
9:57.60, 30259,  2152,
9:57.80, 30251,  2470,
9:58.00, 30251,  2289,
9:58.20, 30250,  1842,
9:58.40, 30251,  2040,
9:58.60, 30254,  2127,
9:58.80, 30258,  1855,
9:59.00, 30258,  2501,
9:59.20, 30262,  1882,
9:59.40, 30265,  2465,
9:59.60, 30249,  2180,
9:59.80, 30206,  2115,
10:00.00, 30206,  1994,
,,,
