Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:19.00, 37799,  2158,
9:19.20, 37810,  2098,
9:19.40, 37810,  2884,
9:19.60, 37820,  2520,
9:19.80, 37822,  1658,
9:20.00, 37818,  2717,
9:20.20, 37809,  2497,
9:20.40, 37809,  2344,
9:20.60, 37791,  2545,
9:20.80, 37775,  2426,
9:21.00, 37772,  2478,
9:21.20, 37776,  2041,
9:21.40, 37776,  2441,
9:21.60, 37790,  2645,
9:21.80, 37807,  1481,
9:22.00, 37818,  1099,
9:22.20, 37836,  1941,
9:22.40, 37868,  2584,
9:22.60, 37868,  2002,
9:22.80, 37906,  1991,
9:23.00, 37940,  2095,
9:23.20, 37973,  1533,
9:23.40, 38005,  2146,
9:23.60, 38005,  2347,
9:23.80, 38039,  2446,
9:24.00, 38078,  2402,
9:24.20, 38108,  2381,
9:24.40, 38119,  2092,
9:24.60, 38149,  2174,
9:24.80, 38149,  2295,
9:25.00, 38174,  2271,
9:25.20, 38190,  1966,
9:25.40, 38203,  2757,
9:25.60, 38185,  2159,
9:25.80, 38185,  2074,
9:26.00, 38163,  2070,
9:26.20, 38148,  2321,
9:26.40, 38138,  2154,
9:26.60, 38129,  3438,
9:26.80, 38127,  1485,
9:27.00, 38127,  1858,
9:27.20, 38117,  2242,
9:27.40, 38104,  1938,
9:27.60, 38094,  1986,
9:27.80, 38083,  1730,
9:28.00, 38083,  1735,
9:28.20, 38079,  1616,
9:28.40, 38080,  1485,
9:28.60, 38077,  3149,
9:28.80, 38075,  2413,
9:29.00, 38075,  2391,
9:29.20, 38080,  2711,
9:29.40, 38091,  2374,
9:29.60, 38107,  2116,
9:29.80, 38126,  2510,
9:30.00, 38144,  2482,
9:30.20, 38144,  2210,
9:30.40, 38161,  2459,
9:30.60, 38192,  2397,
9:30.80, 38229,  2100,
9:31.00, 38247,  2283,
9:31.20, 38247,  2107,
9:31.40, 38254,  2044,
9:31.60, 38237,  2100,
9:31.80, 38208,  2337,
9:32.00, 38191,  2049,
9:32.20, 38177,   863,
9:32.40, 38177,  1941,
9:32.60, 38161,  1955,
9:32.80, 38142,  1787,
9:33.00, 38123,  1929,
9:33.20, 38107,  1811,
9:33.40, 38107,  1894,
9:33.60, 38098,  2278,
9:33.80, 38094,  1802,
9:34.00, 38091,  2102,
9:34.20, 38089,  1820,
9:34.40, 38087,  2205,
9:34.60, 38087,  2124,
9:34.80, 38086,  1807,
9:35.00, 38085,  1948,
9:35.20, 38084,  1910,
9:35.40, 38083,  1871,
9:35.60, 38083,  1720,
9:35.80, 38083,  1916,
9:36.00, 38082,  1589,
9:36.20, 38081,  1974,
9:36.40, 38080,  1529,
9:36.60, 38080,  1342,
9:36.80, 38078,  2014,
9:37.00, 38076,  3406,
9:37.20, 38061,  3163,
9:37.40, 38051,  2468,
9:37.60, 38045,  2486,
9:37.80, 38045,  2222,
9:38.00, 38040,  2199,
9:38.20, 38049,  2302,
9:38.40, 38063,  2029,
9:38.60, 38090,  1630,
9:38.80, 38090,  2025,
9:39.00, 38104,  2588,
9:39.20, 38111,  3462,
9:39.40, 38106,  3700,
9:39.60, 38085,  3368,
9:39.80, 38079,   510,
9:40.00, 38079,    31,
9:40.20, 38079,   191,
9:40.40, 38082,   898,
9:40.60, 38088,  2454,
9:40.80, 38097,  1507,
9:41.00, 38097,  2858,
9:41.20, 38113,  3515,
9:41.40, 38118,  2976,
9:41.60, 38133,  1811,
9:41.80, 38141,  2512,
9:42.00, 38141,  1600,
9:42.20, 38139,  1283,
9:42.40, 38162,  1591,
9:42.60, 38178,  1604,
9:42.80, 38188,    81,
9:43.00, 38184,  1407,
9:43.20, 38184,  2505,
9:43.40, 38172,  3992,
9:43.60, 38162,  3952,
9:43.80, 38159,  2721,
9:44.00, 38166,   763,
9:44.20, 38166,  1367,
9:44.40, 38164,  1829,
9:44.60, 38145,  1526,
9:44.80, 38128,  1797,
9:45.00, 38112,  1903,
9:45.20, 38101,  2160,
9:45.40, 38101,  3033,
9:45.60, 38093,  2699,
9:45.80, 38085,  2017,
9:46.00, 38079,  2882,
9:46.20, 38069,  2643,
9:46.40, 38069,  2352,
9:46.60, 38057,  2709,
9:46.80, 38039,  2352,
9:47.00, 38015,  1972,
9:47.20, 37989,  2113,
9:47.40, 37965,  1919,
9:47.60, 37965,  2524,
9:47.80, 37946,  2651,
9:48.00, 37930,  2337,
9:48.20, 37921,  2170,
9:48.40, 37925,  2216,
9:48.60, 37925,  1484,
9:48.80, 37943,  1515,
9:49.00, 37983,  1379,
9:49.20, 38035,  2079,
9:49.40, 38082,   586,
9:49.60, 38082,  1113,
9:49.80, 38109,  1231,
9:50.00, 38116,  3015,
9:50.20, 38105,  3210,
9:50.40, 38081,  2413,
9:50.60, 38064,  2342,
9:50.80, 38064,  1947,
9:51.00, 38049,    39,
9:51.20, 38037,  1010,
9:51.40, 38037,    44,
9:51.60, 38042,    50,
9:51.80, 38042,   183,
9:52.00, 38050,    51,
9:52.20, 38061,  4005,
9:52.40, 38071,  3991,
9:52.60, 38080,  3156,
9:52.80, 38093,  3821,
9:53.00, 38093,  1783,
9:53.20, 38107,  1180,
9:53.40, 38124,  2654,
9:53.60, 38142,   920,
9:53.80, 38158,  3457,
9:54.00, 38158,  4004,
9:54.20, 38169,  4006,
9:54.40, 38166,  4007,
9:54.60, 38153,  4007,
9:54.80, 38135,  3978,
9:55.00, 38135,  3478,
9:55.20, 38091,  2441,
9:55.40, 38035,  2857,
9:55.60, 37976,  3147,
9:55.80, 37915,  2358,
9:56.00, 37887,  2027,
9:56.20, 37887,  2061,
9:56.40, 37882,  1566,
9:56.60, 37882,  1809,
9:56.80, 37881,  1517,
9:57.00, 37876,  1726,
9:57.20, 37876,  1689,
9:57.40, 37871,  1936,
9:57.60, 37873,  2070,
9:57.80, 37879,  1929,
9:58.00, 37880,  2085,
9:58.20, 37873,  2394,
9:58.40, 37873,  2306,
9:58.60, 37861,  2230,
9:58.80, 37848,  2720,
9:59.00, 37837,  2244,
9:59.20, 37827,  2076,
9:59.40, 37827,  2249,
9:59.60, 37818,  2281,
9:59.80, 37810,  2759,
10:00.00, 37802,  2338,
,,,
